SSP,MODEL,VARIABLE,UNIT,REGION,Region,Year,GDPP,Growth_rate
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Malaysia,2100,163096.5441,0.098590042
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2010,1441.923622,0
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2015,1869.692243,0.296665242
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2020,2498.777776,0.33646475
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2025,3441.520459,0.377281522
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2030,4857.825435,0.411534667
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2035,6809.859399,0.401832876
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2040,9176.171402,0.347483239
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2045,11949.7673,0.30226069
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2050,15076.13192,0.261625565
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2055,18554.18438,0.230699258
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2060,22396.35265,0.207078263
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2065,26569.93549,0.186351006
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2070,31074.12733,0.169522122
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2075,35877.45008,0.154576272
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2080,41135.76507,0.146563231
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2085,46893.20581,0.139961922
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2090,53236.69477,0.135275225
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2095,60215.68678,0.131093638
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Myanmar,2100,67766.25025,0.125391968
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2010,16380.56116,0
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2015,18781.75293,0.146587883
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2020,21708.64956,0.155837244
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2025,25330.06879,0.166819185
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2030,29949.85495,0.182383483
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2035,35310.12114,0.178974696
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2040,40976.48919,0.16047433
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2045,46718.72891,0.140134986
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2050,52485.43905,0.123434654
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2055,58560.45677,0.115746726
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2060,65228.1269,0.113859599
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2065,72523.66285,0.111846473
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2070,80235.2475,0.10633198
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2075,88285.5101,0.100333243
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2080,97053.85283,0.099318028
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2085,106640.3872,0.098775413
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2090,117278.7951,0.099759652
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2095,129068.0724,0.10052352
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Rest of Asia,2100,141912.2317,0.099514613
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2010,7672.885688,0
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2015,9156.724227,0.193387286
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2020,11607.56981,0.267655279
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2025,15323.13819,0.320098733
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2030,20479.92018,0.336535632
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2035,26901.99692,0.313579188
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2040,34123.20712,0.268426549
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2045,42028.43942,0.23166733
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2050,50482.73239,0.201156481
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2055,59552.86962,0.179668112
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2060,69249.77728,0.162828554
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2065,79526.07203,0.148394625
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2070,90234.10967,0.134648139
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2075,101449.349,0.124290464
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2080,113391.4677,0.117715084
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2085,126079.7814,0.111898311
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2090,139596.2234,0.107205468
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2095,154100.5226,0.103901802
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Thailand,2100,169516.1351,0.100036082
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2010,12541.6198,0
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2015,14868.02576,0.185494856
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2020,17585.82217,0.182794707
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2025,20997.41907,0.193997009
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2030,25326.89096,0.206190669
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2035,30453.40766,0.202413976
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2040,36095.94972,0.185284423
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2045,42093.49354,0.16615559
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2050,48347.64559,0.148577643
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2055,55006.34583,0.137725429
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2060,62088.15969,0.128745398
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2065,69622.91139,0.121355694
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2070,77524.7938,0.113495432
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2075,85724.85702,0.105773428
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2080,94539.13927,0.102820612
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2085,104099.8828,0.101130004
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2090,114463.2236,0.099551897
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2095,125692.062,0.098099967
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Turkey,2100,138024.1879,0.0981138
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2010,2844.933681,0
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2015,3619.578294,0.272289164
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2020,4967.684121,0.372448312
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2025,6854.058204,0.379729072
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2030,9523.195177,0.389424322
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2035,12992.12288,0.364260906
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2040,17095.40673,0.31582859
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2045,21802.01113,0.275313976
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2050,26969.23164,0.237006599
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2055,32573.49344,0.207802057
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2060,38680.84044,0.187494381
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2065,45561.12119,0.177873094
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2070,52899.23598,0.161060891
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2075,60490.52217,0.143504647
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2080,68517.87806,0.132704358
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2085,77182.22239,0.126453775
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2090,86919.97865,0.126165793
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2095,97791.51399,0.125075219
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Asia,Viet Nam,2100,109788.0937,0.122675058
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2010,35366.04613,0
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2015,38629.25732,0.092269607
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2020,41634.73034,0.077803024
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2025,45003.61625,0.080915281
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2030,49191.72468,0.093061598
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2035,54158.49111,0.10096752
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2040,59575.55591,0.100022447
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2045,65245.95589,0.095179976
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2050,70887.91681,0.086472194
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2055,76827.70212,0.083791224
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2060,83344.56362,0.084824371
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2065,90815.25022,0.089636159
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2070,99263.13525,0.093022758
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2075,108600.4894,0.094066686
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2080,118617.7986,0.09224
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2085,129463.7993,0.091436536
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2090,141234.3686,0.090917843
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2095,154085.8109,0.090993732
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Austria,2100,168291.2626,0.092191822
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2010,12367.46152,0
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2015,15416.78181,0.246559917
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2020,19211.87269,0.246166218
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2025,24044.7681,0.251557747
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2030,30194.52847,0.255762931
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2035,37401.41266,0.238681793
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2040,44649.14282,0.193782257
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2045,51589.46659,0.155441367
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2050,58131.90061,0.126817245
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2055,64918.23059,0.116740205
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2060,72634.48946,0.118861201
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2065,81088.49082,0.116391007
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2070,89587.85653,0.104815932
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2075,97812.72811,0.091807884
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2080,106262.7854,0.086390161
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2085,115479.6489,0.086736513
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2090,125767.5523,0.089088454
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2095,137334.0375,0.091967165
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belarus,2100,149712.1852,0.090131681
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2010,33389.07733,0
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2015,35066.23542,0.050230741
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2020,37141.1238,0.059170548
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2025,40022.60331,0.077581915
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2030,43941.23501,0.097910465
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2035,48729.26541,0.108964402
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2040,53888.59245,0.105877382
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2045,59190.08723,0.098378795
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2050,64609.75641,0.091563798
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2055,70436.29969,0.090180549
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2060,76868.2454,0.091315781
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2065,84027.30263,0.093134131
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2070,91936.1975,0.094122918
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2075,100593.0828,0.094161881
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2080,109940.1114,0.092919198
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2085,120025.036,0.091731075
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2090,131048.4751,0.091842831
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2095,143123.8021,0.092143972
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Belgium,2100,156437.5735,0.093022763
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2010,16592.60033,0
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2015,20766.7487,0.251566861
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2020,24844.91396,0.196379574
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2025,29496.37818,0.187219977
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2030,34889.53851,0.182841442
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2035,40734.0625,0.167515084
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2040,46479.26086,0.141041625
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2045,52112.97328,0.121209165
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2050,57549.16431,0.104315503
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2055,63006.11794,0.094822465
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2060,69557.90091,0.103986457
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2065,77222.71166,0.110193244
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2070,85599.579,0.108476731
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2075,94328.897,0.101978516
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2080,103563.973,0.097902936
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2085,113619.941,0.097099094
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2090,124826.4321,0.098631376
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2095,137370.6883,0.100493589
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Estonia,2100,151144.2522,0.100265669
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2010,31702.96766,0
SSP5,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Finland,2015,34640.02516,0.092642983
